fighter/koopag/c06/cmn	0		fighter/koopag/cmn
fighter/pit/c02/camera	0		fighter/pit/camera/c02
fighter/ryu/result/c02	20	397294-397313	-
fighter/ryu/c03/camera	0		fighter/ryu/camera/c03
fighter/ken/result/c01	0		-
fighter/rockman/append	0		-
item/pickelbomb/script	0		-
item/fairybottle/model	0		-
fighter/koopag/c07/cmn	0		fighter/koopag/cmn
fighter/wolf/movie/c07	0		-
fighter/ike/c02/camera	0		fighter/ike/camera/c02
item/steeldiver/motion	0		-
item/fireflower/script	0		-
fighter/pickel/c01/cmn	0		fighter/pickel/cmn
item/specialflag/param	1	397346	-
fighter/pikachu/result	0		-
fighter/wolf/movie/c03	0		-
item/dragoonset/camera	0		-
item/raygunshot/motion	0		-
fighter/fox/c02/camera	0		fighter/fox/camera/c02
item/pacmanmelon/model	0		-
item/wariobikee/script	0		-
item/superscope/effect	0		-
item/hammer/model/body	0		-
fighter/ike/c05/camera	0		fighter/ike/camera/c05
fighter/pikachu/append	0		-
fighter/pitb/movie/c06	0		-
fighter/inkling/camera	0		-
fighter/fox/cmn/effect	1	397366	-
fighter/lucina/c00/cmn	0		fighter/lucina/cmn
fighter/metaknight/c04	492	397367-397858	-
item/pacmanapple/model	0		-
fighter/wiifit/c02/cmn	0		fighter/wiifit/cmn
fighter/jack/movie/c04	2	397859-397860	-
fighter/dedede/c07/cmn	0		fighter/dedede/cmn
fighter/tantan/c04/cmn	0		fighter/tantan/cmn
fighter/elight/c05/cmn	0		fighter/elight/cmn
fighter/fox/c05/camera	0		fighter/fox/camera/c05
item/metalblade/camera	0		-
item/killer/model/body	0		-
item/greenshell/script	0		-
item/starrodshot/model	0		-
item/wariobikeb/script	0		-
fighter/metaknight/c00	491	397889-398379	-
fighter/jack/movie/c00	2	398380-398381	-
item/hammerhead/effect	0		-
fighter/ike/cmn/effect	5	398383-398387	-
fighter/pitb/movie/c02	0		-
item/bossgalaga/camera	0		-
fighter/edge/movie/c04	1	398389	-
fighter/pit/camera/c04	5	398404-398408	-
fighter/packun/c02/cmn	0		fighter/packun/cmn
item/rocketbelt/camera	0		-
fighter/donkey/c06/cmn	0		fighter/donkey/cmn
fighter/popo/movie/c03	0		-
fighter/reflet/c04/cmn	0		fighter/reflet/cmn
item/masterball/motion	0		-
fighter/master/c04/cmn	0		fighter/master/cmn
fighter/samusd/c06/cmn	0		fighter/samusd/cmn
item/beetle/model/body	0		-
fighter/popo/movie/c07	0		-
fighter/pikmin/c04/cmn	0		fighter/pikmin/cmn
fighter/pit/camera/c00	5	398424-398428	-
fighter/edge/movie/c00	1	398443	-
fighter/nana/movie/c05	0		-
item/pacmanbell/effect	0		-
fighter/ridley/c02/cmn	0		fighter/ridley/cmn
fighter/mariod/c05/cmn	0		fighter/mariod/cmn
fighter/shizue/c06/cmn	0		fighter/shizue/cmn
fighter/pit/result/c04	0		-
fighter/rockman/camera	0		-
fighter/eflame/c05/cmn	0		fighter/eflame/cmn
item/st_usa_egg/camera	0		-
fighter/mewtwo/c03/cmn	0		fighter/mewtwo/cmn
fighter/pit/result/c00	0		-
fighter/pacman/c07/cmn	0		fighter/pacman/cmn
fighter/nana/movie/c01	0		-
fighter/pit/camera/c01	5	398444-398448	-
fighter/edge/movie/c01	1	398463	-
item/soccerball/effect	0		-
fighter/eflame/c07/cmn	0		fighter/eflame/cmn
item/wariobiked/effect	0		-
fighter/popo/movie/c06	0		-
fighter/ken/c05/camera	0		fighter/ken/camera/c05
fighter/shizue/c04/cmn	0		fighter/shizue/cmn
item/metalblock/camera	0		-
fighter/mariod/c07/cmn	0		fighter/mariod/cmn
fighter/ridley/c00/cmn	0		fighter/ridley/cmn
fighter/gaogaen/result	0		-
item/finaldaisy/effect	0		-
fighter/rosetta/cmn/ai	2	398478-398479	-
fighter/pacman/c05/cmn	0		fighter/pacman/cmn
fighter/ken/cmn/effect	1	398480	-
item/backshield/camera	0		-
fighter/ness/kirbycopy	0		-
fighter/roy/c06/camera	0		fighter/roy/camera/c06
fighter/popo/movie/c02	0		-
fighter/edge/movie/c05	1	398483	-
fighter/mewtwo/c01/cmn	0		fighter/mewtwo/cmn
fighter/pit/camera/c05	5	398498-398502	-
fighter/nana/movie/c00	0		-
fighter/master/c06/cmn	0		fighter/master/cmn
fighter/ken/c02/camera	0		fighter/ken/camera/c02
fighter/packun/c00/cmn	0		fighter/packun/cmn
fighter/pit/result/c01	0		-
item/wariobikea/motion	0		-
fighter/reflet/c06/cmn	0		fighter/reflet/cmn
item/sensorbomb/motion	0		-
item/wariobikec/effect	0		-
fighter/donkey/c04/cmn	0		fighter/donkey/cmn
fighter/pikmin/c06/cmn	0		fighter/pikmin/cmn
fighter/roy/c01/camera	0		fighter/roy/camera/c01
fighter/pit/result/c05	0		-
fighter/samusd/c04/cmn	0		fighter/samusd/cmn
fighter/nana/movie/c04	0		-
fighter/gaogaen/append	0		-
fighter/wiifit/c00/cmn	0		fighter/wiifit/cmn
fighter/lucina/c02/cmn	0		fighter/lucina/cmn
fighter/wolf/movie/c02	0		-
fighter/tantan/c06/cmn	0		fighter/tantan/cmn
fighter/dedede/c05/cmn	0		fighter/dedede/cmn
item/mechakoopa/script	0		-
item/fairybottle/param	1	398525	-
item/pacmanboss/script	0		-
item/carrierbox/motion	0		-
item/pacmanmelon/param	0		-
fighter/pit/c07/camera	0		fighter/pit/camera/c07
fighter/wolf/movie/c06	0		-
fighter/elight/c07/cmn	0		fighter/elight/cmn
item/specialflag/model	0		-
item/kroolcrown/script	0		-
fighter/ryu/c06/camera	0		fighter/ryu/camera/c06
item/genesisset/script	0		-
item/pacmanapple/param	0		-
fighter/pitb/movie/c03	0		-
fighter/metaknight/c01	491	398560-399050	-
fighter/jack/movie/c01	2	399051-399052	-
fighter/lucario/camera	0		-
fighter/koopag/c05/cmn	0		fighter/koopag/cmn
item/wiifitball/script	0		-
fighter/ryu/c01/camera	0		fighter/ryu/camera/c01
fighter/metaknight/c05	492	399081-399572	-
fighter/jack/movie/c05	2	399573-399574	-
item/finalpeach/script	0		-
item/starrodshot/param	1	399576	-
fighter/pitb/movie/c07	0		-
fighter/pickel/c03/cmn	0		fighter/pickel/cmn
fighter/pit/c00/camera	0		fighter/pit/camera/c00
item/homerunbat/script	0		-
fighter/ike/c00/camera	0		fighter/ike/camera/c00
fighter/roy/finalsmash	0		-
fighter/ryu/camera/c03	5	399592-399596	-
item/steeldiver/effect	0		-
fighter/link/movie/c05	0		-
fighter/ken/camera/c00	5	399597-399601	-
item/backshield/script	0		-
item/assist/model/body	0		-
fighter/pickel/c02/cmn	0		fighter/pickel/cmn
item/superscope/motion	0		-
fighter/fox/c00/camera	0		fighter/fox/camera/c00
item/metalblock/script	0		-
fighter/ken/camera/c04	5	399602-399606	-
item/raygunshot/effect	0		-
fighter/koopag/c04/cmn	0		fighter/koopag/cmn
fighter/element/cmn/ai	0		-
fighter/link/movie/c01	0		-
fighter/ryu/camera/c07	5	399621-399625	-
fighter/ken/result/c00	0		-
fighter/pitb/kirbycopy	0		-
fighter/ryu/result/c03	20	399627-399646	-
fighter/ike/c07/camera	0		fighter/ike/camera/c07
item/mushd/motion/body	0		-
fighter/richter/cmn/ai	2	399647-399648	-
fighter/gaogaen/camera	0		-
fighter/elight/c06/cmn	0		fighter/elight/cmn
item/bomber/model/body	0		-
fighter/tantan/c07/cmn	0		fighter/tantan/cmn
fighter/dedede/c04/cmn	0		fighter/dedede/cmn
fighter/ryu/result/c07	20	399649-399668	-
fighter/wiifit/c01/cmn	0		fighter/wiifit/cmn
fighter/lucina/c03/cmn	0		fighter/lucina/cmn
fighter/fox/c07/camera	0		fighter/fox/camera/c07
item/hammerhead/motion	0		-
fighter/ken/result/c04	0		-
item/kroolcrown/camera	0		-
fighter/fox/result/c01	0		-
fighter/roy/camera/c03	5	399702-399706	-
item/masterball/effect	0		-
fighter/pikmin/c07/cmn	0		fighter/pikmin/cmn
fighter/ryu/finalsmash	0		-
fighter/ike/result/c05	0		-
fighter/ness/movie/c07	0		-
fighter/samusd/c05/cmn	0		fighter/samusd/cmn
fighter/lucario/result	0		-
item/pacmanboss/camera	0		-
fighter/master/c07/cmn	0		fighter/master/cmn
fighter/ness/movie/c03	0		-
item/mechakoopa/camera	0		-
fighter/ike/result/c01	0		-
fighter/roy/camera/c07	5	399876-399880	-
fighter/fox/result/c05	0		-
fighter/reflet/c07/cmn	0		fighter/reflet/cmn
fighter/donkey/c05/cmn	0		fighter/donkey/cmn
fighter/packun/c01/cmn	0		fighter/packun/cmn
fighter/ike/camera/c05	4	399914-399917	-
item/homerunbat/camera	0		-
fighter/pacman/c04/cmn	0		fighter/pacman/cmn
item/finalpeach/camera	0		-
fighter/mewtwo/c00/cmn	0		fighter/mewtwo/cmn
item/wiifitball/camera	0		-
fighter/fox/camera/c01	5	399932-399936	-
fighter/roy/result/c03	0		-
item/pacmanbell/motion	0		-
fighter/eflame/c06/cmn	0		fighter/eflame/cmn
fighter/roy/result/c07	0		-
fighter/fox/camera/c05	5	399937-399941	-
fighter/mariod/c06/cmn	0		fighter/mariod/cmn
fighter/shizue/c05/cmn	0		fighter/shizue/cmn
fighter/ridley/c01/cmn	0		fighter/ridley/cmn
fighter/ike/camera/c01	4	399942-399945	-
item/genesisset/camera	0		-
fighter/lucario/append	0		-
fighter/roy/c00/camera	0		fighter/roy/camera/c00
fighter/ike/finalsmash	0		-
fighter/master/c03/cmn	0		fighter/master/cmn
fighter/rosetta/camera	0		-
fighter/ken/result/c06	0		-
fighter/packun/c05/cmn	0		fighter/packun/cmn
fighter/ryu/result/c05	20	399968-399987	-
fighter/donkey/c01/cmn	0		fighter/donkey/cmn
fighter/reflet/c03/cmn	0		fighter/reflet/cmn
item/wariobikea/camera	0		-
fighter/fox/finalsmash	0		-
fighter/ryu/result/c01	20	399992-400011	-
fighter/ken/c03/camera	0		fighter/ken/camera/c03
fighter/pikmin/c03/cmn	0		fighter/pikmin/cmn
fighter/jack/kirbycopy	0		-
item/sensorbomb/camera	0		-
item/greenshell/effect	0		-
fighter/ken/result/c02	0		-
fighter/samusd/c01/cmn	0		fighter/samusd/cmn
item/hammerhead/script	0		-
fighter/element/append	0		-
fighter/richter/result	0		-
item/wariobikeb/effect	0		-
fighter/link/movie/c03	0		-
item/peachdaikon/model	0		-
fighter/ryu/camera/c05	5	400059-400063	-
item/fireflower/effect	0		-
fighter/eflame/c02/cmn	0		fighter/eflame/cmn
fighter/roy/c07/camera	0		fighter/roy/camera/c07
item/daisydaikon/param	1	400064	-
item/pickelbomb/effect	0		-
fighter/ken/camera/c06	5	400066-400070	-
fighter/ridley/c05/cmn	0		fighter/ridley/cmn
fighter/mariod/c02/cmn	0		fighter/mariod/cmn
fighter/element/result	0		-
fighter/shizue/c01/cmn	0		fighter/shizue/cmn
item/backshield/motion	0		-
fighter/richter/append	0		-
fighter/ken/camera/c02	5	400071-400075	-
fighter/pacman/c00/cmn	0		fighter/pacman/cmn
item/wariobikee/effect	0		-
item/superscope/script	0		-
item/metalblock/motion	0		-
fighter/ken/c04/camera	0		fighter/ken/camera/c04
item/screw/motion/body	0		-
fighter/ryu/camera/c01	5	400091-400095	-
fighter/miifighter/cmn	4	400096-400099	-
fighter/link/movie/c07	0		-
fighter/mewtwo/c04/cmn	0		fighter/mewtwo/cmn
fighter/ike/camera/c03	4	400100-400103	-
fighter/ryu/c00/camera	0		fighter/ryu/camera/c00
fighter/ptrainer/movie	0		-
item/deathscythe/model	0		-
item/pacmanbell/script	0		-
fighter/fox/camera/c07	5	400136-400140	-
fighter/roy/result/c05	0		-
fighter/koopag/c00/cmn	0		fighter/koopag/cmn
item/maximtomato/param	1	400141	-
fighter/pit/c01/camera	0		fighter/pit/camera/c01
item/heart/motion/body	0		-
fighter/roy/result/c01	0		-
fighter/fox/camera/c03	5	400142-400146	-
item/drill/motion/body	0		-
fighter/pickel/c06/cmn	0		fighter/pickel/cmn
fighter/ike/camera/c07	4	400164-400167	-
item/smokescreen/model	0		-
fighter/lucina/c07/cmn	0		fighter/lucina/cmn
fighter/fox/result/c07	0		-
fighter/roy/camera/c05	5	400169-400173	-
fighter/wiifit/c05/cmn	0		fighter/wiifit/cmn
fighter/pit/c06/camera	0		fighter/pit/camera/c06
fighter/dedede/c00/cmn	0		fighter/dedede/cmn
fighter/tantan/c03/cmn	0		fighter/tantan/cmn
item/carrierbox/camera	0		-
fighter/palutena/movie	0		-
fighter/ryu/c07/camera	0		fighter/ryu/camera/c07
fighter/ness/movie/c01	0		-
fighter/ike/result/c03	0		-
fighter/ike/result/c07	0		-
fighter/ness/movie/c05	0		-
fighter/edge/kirbycopy	0		-
fighter/elight/c02/cmn	0		fighter/elight/cmn
fighter/lucario/cmn/ai	2	400241-400242	-
fighter/roy/camera/c01	5	400261-400265	-
fighter/fox/result/c03	0		-
item/hammerhead/camera	0		-
item/metalblade/effect	0		-
fighter/nana/movie/c06	0		-
item/dolphinbomb/param	1	400281	-
item/sensorbomb/script	0		-
item/bossgalaga/effect	0		-
fighter/fox/c06/camera	0		fighter/fox/camera/c06
fighter/elight/c03/cmn	0		fighter/elight/cmn
item/wariobikea/script	0		-
fighter/element/camera	0		-
fighter/pit/result/c07	0		-
fighter/dedede/c01/cmn	0		fighter/dedede/cmn
fighter/pit/result/c03	0		-
fighter/tantan/c02/cmn	0		fighter/tantan/cmn
fighter/rosetta/append	0		-
fighter/lucina/c06/cmn	0		fighter/lucina/cmn
fighter/wiifit/c04/cmn	0		fighter/wiifit/cmn
fighter/nana/movie/c02	0		-
fighter/ike/c06/camera	0		fighter/ike/camera/c06
fighter/fox/c01/camera	0		fighter/fox/camera/c01
fighter/popo/movie/c00	0		-
fighter/edge/movie/c07	1	400316	-
fighter/rosetta/result	0		-
item/grass/motion/body	0		-
fighter/pit/camera/c07	5	400331-400335	-
item/superscope/camera	0		-
fighter/pickel/c07/cmn	0		fighter/pickel/cmn
item/dragoonset/effect	0		-
item/raygun/model/body	0		-
fighter/ike/c01/camera	0		fighter/ike/camera/c01
item/unira/motion/body	0		-
fighter/pit/camera/c03	5	400336-400340	-
fighter/koopag/c01/cmn	0		fighter/koopag/cmn
fighter/edge/movie/c03	1	400355	-
fighter/gaogaen/cmn/ai	2	400356-400357	-
fighter/metaknight/cmn	4	400358-400361	-
fighter/richter/camera	0		-
fighter/popo/movie/c04	0		-
fighter/pitb/movie/c05	0		-
item/st_usa_egg/effect	0		-
item/genesisset/motion	0		-
fighter/pacman/c01/cmn	0		fighter/pacman/cmn
fighter/mewtwo/c05/cmn	0		fighter/mewtwo/cmn
fighter/metaknight/c07	492	400415-400906	-
fighter/jack/movie/c07	2	400908-400909	-
fighter/murabito/movie	0		-
fighter/metaknight/c03	492	400914-401405	-
fighter/eflame/c03/cmn	0		fighter/eflame/cmn
fighter/jack/movie/c03	2	401406-401407	-
item/pacmanbell/camera	0		-
item/wiifitball/motion	0		-
fighter/ridley/c04/cmn	0		fighter/ridley/cmn
item/homerunbat/motion	0		-
fighter/shizue/c00/cmn	0		fighter/shizue/cmn
fighter/mariod/c03/cmn	0		fighter/mariod/cmn
item/finalpeach/motion	0		-
fighter/pitb/movie/c01	0		-
fighter/wolf/movie/c04	0		-
fighter/link/kirbycopy	0		-
item/togezoshell/model	0		-
fighter/pikmin/c02/cmn	0		fighter/pikmin/cmn
item/pacmanboss/motion	0		-
fighter/duckhunt/movie	0		-
item/mechakoopa/motion	0		-
fighter/samusd/c00/cmn	0		fighter/samusd/cmn
fighter/gekkouga/movie	0		-
item/carrierbox/script	0		-
fighter/master/c02/cmn	0		fighter/master/cmn
item/rocketbelt/effect	0		-
item/banana/model/body	0		-
fighter/donkey/c00/cmn	0		fighter/donkey/cmn
fighter/reflet/c02/cmn	0		fighter/reflet/cmn
item/kroolcrown/motion	0		-
fighter/wolf/movie/c00	0		-
fighter/pit/finalsmash	0		-
fighter/packun/c04/cmn	0		fighter/packun/cmn
fighter/resident_param	20	401536-401555	-
fighter/pitb/movie/c00	0		-
fighter/samusd/c02/cmn	0		fighter/samusd/cmn
fighter/roy/c02/camera	0		fighter/roy/camera/c02
fighter/metaknight/c02	492	401571-402062	-
fighter/pikmin/c00/cmn	0		fighter/pikmin/cmn
fighter/jack/movie/c02	2	402063-402064	-
fighter/metaknight/c06	492	402065-402556	-
fighter/reflet/c00/cmn	0		fighter/reflet/cmn
item/wariobikeb/motion	0		-
fighter/donkey/c02/cmn	0		fighter/donkey/cmn
fighter/jack/movie/c06	2	402557-402558	-
item/greenshell/motion	0		-
fighter/packun/c06/cmn	0		fighter/packun/cmn
item/wariobikec/camera	0		-
item/pellet/model/body	0		-
fighter/ken/c01/camera	0		fighter/ken/camera/c01
fighter/master/c00/cmn	0		fighter/master/cmn
fighter/pitb/movie/c04	0		-
fighter/wolf/movie/c01	0		-
fighter/mewtwo/c07/cmn	0		fighter/mewtwo/cmn
item/backshield/effect	0		-
fighter/pikachu/cmn/ai	2	402621-402622	-
fighter/roy/c05/camera	0		fighter/roy/camera/c05
fighter/koopajr/camera	0		-
item/pickelbomb/motion	0		-
item/finaldaisy/camera	0		-
item/fireflower/motion	0		-
item/badge/motion/body	0		-
item/togezoshell/param	1	402623	-
fighter/pacman/c03/cmn	0		fighter/pacman/cmn
item/steeldiver/script	0		-
fighter/mariod/c01/cmn	0		fighter/mariod/cmn
fighter/ken/c06/camera	0		fighter/ken/camera/c06
fighter/shizue/c02/cmn	0		fighter/shizue/cmn
fighter/ridley/c06/cmn	0		fighter/ridley/cmn
item/wariobiked/camera	0		-
item/soccerball/camera	0		-
item/metalblock/effect	0		-
fighter/eflame/c01/cmn	0		fighter/eflame/cmn
fighter/roy/cmn/effect	5	402699-402703	-
item/wariobikee/motion	0		-
item/raygunshot/script	0		-
fighter/wolf/movie/c05	0		-
fighter/nana/movie/c03	0		-
fighter/pit/c03/camera	0		fighter/pit/camera/c03
fighter/pickel/c05/cmn	0		fighter/pickel/cmn
item/dolphinbomb/model	0		-
fighter/ryu/c02/camera	0		fighter/ryu/camera/c02
fighter/pit/result/c02	0		-
fighter/koopag/c03/cmn	0		fighter/koopag/cmn
fighter/pit/result/c06	0		-
item/staff/motion/body	0		-
item/curry/motion/body	0		-
fighter/nana/movie/c07	0		-
fighter/popo/movie/c05	0		-
fighter/pit/camera/c02	5	402753-402757	-
fighter/edge/movie/c02	1	402772	-
fighter/ryu/c05/camera	0		fighter/ryu/camera/c05
fighter/elight/c01/cmn	0		fighter/elight/cmn
fighter/pit/c04/camera	0		fighter/pit/camera/c04
item/masterball/script	0		-
fighter/captain/camera	0		-
fighter/edge/movie/c06	1	402774	-
fighter/tantan/c00/cmn	0		fighter/tantan/cmn
fighter/pit/camera/c06	5	402789-402793	-
fighter/dedede/c03/cmn	0		fighter/dedede/cmn
fighter/wiifit/c06/cmn	0		fighter/wiifit/cmn
fighter/ryu/cmn/effect	1	402794	-
fighter/popo/movie/c01	0		-
fighter/lucina/c04/cmn	0		fighter/lucina/cmn
item/barrel/model/body	0		-
item/maximtomato/model	0		-
fighter/fox/c04/camera	0		fighter/fox/camera/c04
fighter/koopajr/result	0		-
fighter/nana/kirbycopy	33	402798-402830	-
fighter/ike/camera/c06	4	402831-402834	-
item/wariobikec/script	0		-
item/deathscythe/param	1	402835	-
item/bossgalaga/motion	0		-
fighter/wiifit/c07/cmn	0		fighter/wiifit/cmn
item/metalblade/motion	0		-
fighter/fox/camera/c02	5	402836-402840	-
fighter/roy/result/c00	0		-
fighter/lucina/c05/cmn	0		fighter/lucina/cmn
fighter/tantan/c01/cmn	0		fighter/tantan/cmn
fighter/dedede/c02/cmn	0		fighter/dedede/cmn
fighter/ike/c04/camera	0		fighter/ike/camera/c04
fighter/elight/c00/cmn	0		fighter/elight/cmn
item/smokescreen/param	1	402858	-
fighter/roy/result/c04	0		-
fighter/fox/camera/c06	5	402859-402863	-
fighter/ike/camera/c02	4	402864-402867	-
fighter/fox/result/c02	0		-
fighter/roy/camera/c00	5	402918-402922	-
item/raygunshot/camera	0		-
item/dragoonset/motion	0		-
fighter/koopag/c02/cmn	0		fighter/koopag/cmn
fighter/fox/c03/camera	0		fighter/fox/camera/c03
item/soccerball/script	0		-
fighter/ken/finalsmash	0		-
item/wariobiked/script	0		-
fighter/ike/result/c06	0		-
fighter/ness/movie/c04	0		-
item/steeldiver/camera	0		-
fighter/pickel/c04/cmn	0		fighter/pickel/cmn
fighter/ness/movie/c00	0		-
fighter/ike/result/c02	0		-
fighter/inkling/cmn/ai	2	402975-402976	-
fighter/koopajr/append	0		-
fighter/ike/c03/camera	0		fighter/ike/camera/c03
item/finaldaisy/script	0		-
fighter/roy/camera/c04	5	402977-402981	-
fighter/fox/result/c06	0		-
fighter/shizue/c03/cmn	0		fighter/shizue/cmn
fighter/mariod/c00/cmn	0		fighter/mariod/cmn
fighter/ken/result/c03	0		-
fighter/ridley/c07/cmn	0		fighter/ridley/cmn
item/genesisset/effect	0		-
item/st_usa_egg/motion	0		-
fighter/eflame/c00/cmn	0		fighter/eflame/cmn
fighter/ryu/result/c00	20	403046-403065	-
fighter/toonlink/movie	0		-
fighter/ryu/result/c04	20	403268-403287	-
item/finalpeach/effect	0		-
item/homerunbat/effect	0		-
fighter/mewtwo/c06/cmn	0		fighter/mewtwo/cmn
fighter/captain/result	0		-
item/wiifitball/effect	0		-
fighter/pacman/c02/cmn	0		fighter/pacman/cmn
fighter/ken/result/c07	0		-
fighter/packun/c07/cmn	0		fighter/packun/cmn
fighter/link/movie/c06	0		-
item/mechakoopa/effect	0		-
fighter/reflet/c01/cmn	0		fighter/reflet/cmn
item/bumper/model/body	0		-
fighter/captain/append	0		-
item/daisydaikon/model	0		-
fighter/donkey/c03/cmn	0		fighter/donkey/cmn
item/pacmanboss/effect	0		-
fighter/ryu/camera/c00	5	403320-403324	-
item/peachdaikon/param	1	403325	-
fighter/master/c01/cmn	0		fighter/master/cmn
item/staffrouletteshot	0		-
fighter/ken/camera/c03	5	403328-403332	-
fighter/samusd/c03/cmn	0		fighter/samusd/cmn
item/masterball/camera	0		-
fighter/ken/camera/c07	5	403333-403337	-
item/kroolcrown/effect	0		-
fighter/pikmin/c01/cmn	0		fighter/pikmin/cmn
item/rocketbelt/motion	0		-
fighter/ryu/camera/c04	5	403352-403356	-
fighter/rockman/cmn/ai	2	403357-403358	-
fighter/link/movie/c02	0		-
fighter/pfushigisou/c07	429	348227-348263,403359-403750	-
fighter/demon/movie/c04	0		-
fighter/edge/result/c04	0		-
fighter/sheik/kirbycopy	0		-
fighter/element/c07/cmn	0		fighter/element/cmn
fighter/link/c01/camera	0		fighter/link/camera/c01
fighter/edge/result/c00	0		-
fighter/koopajr/c03/cmn	0		fighter/koopajr/cmn
fighter/pfushigisou/c03	429	345882-345918,403779-404170	-
fighter/demon/movie/c00	0		-
fighter/falco/kirbycopy	0		-
item/ripstickshot/model	0		-
fighter/brave/movie/c04	1	404191	-
fighter/pikachu/c03/cmn	0		fighter/pikachu/cmn
fighter/yoshi/movie/c01	0		-
fighter/edge/camera/c04	5	404193-404197	-
fighter/pichu/movie/c06	0		-
fighter/zelda/movie/c03	0		-
fighter/miienemys/movie	0		-
fighter/koopa/movie/c04	0		-
fighter/palutena/camera	0		-
fighter/duckhunt/cmn/ai	2	404217-404218	-
fighter/rosetta/c07/cmn	0		fighter/rosetta/cmn
fighter/richter/c01/cmn	0		fighter/richter/cmn
fighter/sonic/movie/c03	0		-
fighter/sonic/movie/c07	0		-
fighter/captain/c02/cmn	0		fighter/captain/cmn
fighter/koopa/movie/c00	0		-
fighter/plizardon/movie	0		-
fighter/zelda/movie/c07	0		-
item/smokescreen/effect	0		-
fighter/link/c06/camera	0		fighter/link/camera/c06
fighter/brave/movie/c00	1	404238	-
fighter/gaogaen/c00/cmn	0		fighter/gaogaen/cmn
fighter/pichu/movie/c02	0		-
fighter/yoshi/movie/c05	0		-
fighter/edge/camera/c00	5	404240-404244	-
fighter/dolly/movie/c06	0		-
fighter/jack/c03/camera	0		fighter/jack/camera/c03
item/pacmancherry/model	0		-
item/beetle/motion/body	0		-
fighter/jack/append/c00	71	57884-57892,404263-404324	-
fighter/rockman/c01/cmn	0		fighter/rockman/cmn
fighter/jack/result/c02	79	26923-26925,27003-27012,404325-404390	-
fighter/popo/camera/c04	4	404391-404394	-
item/goldenhammer/param	1	404395	-
fighter/popo/camera/c00	4	404396-404399	-
fighter/toonlink/camera	0		-
fighter/lucario/c04/cmn	0		fighter/lucario/cmn
fighter/jack/append/c04	71	59433-59441,404292-404324,404400-404428	-
item/togezoshell/effect	0		-
fighter/jack/result/c06	79	404429-404507	-
fighter/pitb/c01/camera	0		fighter/pitb/camera/c01
fighter/wolf/c02/camera	0		fighter/wolf/camera/c02
item/firebar/model/body	0		-
fighter/peach/kirbycopy	0		-
fighter/dolly/movie/c02	0		-
item/genesis/model/body	0		-
item/pacmanapple/camera	0		-
item/dolphinbomb/motion	0		-
item/maximtomato/effect	0		-
fighter/jack/camera/c02	10	404510-404519	-
fighter/marth/movie/c01	0		-
fighter/shulk/movie/c07	0		-
fighter/krool/movie/c05	0		-
item/pacmanmelon/effect	0		-
fighter/wario/movie/c02	0		-
fighter/popo/result/c04	0		-
fighter/jack/c04/camera	0		fighter/jack/camera/c04
fighter/simon/movie/c06	0		-
fighter/kamui/movie/c07	0		-
fighter/ganon/kirbycopy	0		-
fighter/wolf/cmn/effect	3	404548-404550	-
fighter/trail/movie/c01	0		-
fighter/kirby/movie/c06	0		-
fighter/trail/movie/c05	0		-
fighter/wolf/c05/camera	0		fighter/wolf/camera/c05
fighter/pfushigisou/cmn	4	404552-404555	-
fighter/kirby/movie/c02	0		-
fighter/pitb/c06/camera	0		fighter/pitb/camera/c06
item/specialflag/effect	0		-
fighter/simon/movie/c02	0		-
fighter/szerosuit/movie	0		-
fighter/kamui/movie/c03	0		-
fighter/krool/movie/c01	0		-
fighter/popo/result/c00	0		-
fighter/inkling/c04/cmn	0		fighter/inkling/cmn
fighter/wario/movie/c06	0		-
item/assist/motion/body	0		-
fighter/marth/movie/c05	0		-
fighter/jack/camera/c06	10	404586-404595	-
fighter/shulk/movie/c03	0		-
item/revengeshootershot	0		-
fighter/cloud/movie/c01	0		-
fighter/chrom/movie/c00	0		-
fighter/pitb/result/c03	0		-
fighter/daisy/movie/c05	0		-
fighter/peach/movie/c07	0		-
item/box/model/body/c00	12	404596-404607	-
fighter/palutena/result	0		-
item/honeycombbee/param	1	404622	-
fighter/inkling/c05/cmn	0		fighter/inkling/cmn
fighter/miigunner/movie	0		-
fighter/edge/c02/camera	0		fighter/edge/camera/c02
fighter/daisy/movie/c01	0		-
item/homerunbathr/model	0		-
fighter/pitb/result/c07	0		-
item/bombhei/model/body	0		-
fighter/peach/movie/c03	0		-
item/bombchu/model/body	0		-
fighter/cloud/movie/c05	0		-
fighter/chrom/movie/c04	0		-
fighter/link/finalsmash	0		-
item/diddypeanuts/model	0		-
fighter/edge/cmn/effect	5	404670-404674	-
fighter/lucario/c05/cmn	0		fighter/lucario/cmn
fighter/ganon/movie/c03	0		-
fighter/diddy/movie/c01	0		-
fighter/snake/movie/c04	0		-
fighter/pitb/camera/c03	4	404676-404679	-
fighter/snake/movie/c00	0		-
item/toonlinkbomb/param	0		-
fighter/pitb/camera/c07	4	404694-404697	-
item/egg/script/animcmd	0		-
item/snakegrenade/model	0		-
fighter/diddy/movie/c05	0		-
fighter/kamui/kirbycopy	0		-
fighter/ganon/movie/c07	0		-
fighter/palutena/append	0		-
fighter/edge/c05/camera	0		fighter/edge/camera/c05
fighter/rockman/c00/cmn	0		fighter/rockman/cmn
fighter/shulk/kirbycopy	0		-
fighter/luigi/movie/c05	0		-
fighter/lucas/movie/c06	0		-
fighter/robot/movie/c06	0		-
